"GA","GB","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50","G51","G52","G53","G54","G55","G56","G57","G58","G59","G60","G61","G62","G63","G64","G65","G66","G67","G68","G69","G70","G71","G72","G73","G74","G75","G76","G77","G78","G79","G80","G81","G82","G83","G84","G85","G86","G87","G88","G89","G90","G91","G92","G93","G94","G95","G96","G97","G98","G99","G100","G101","G102","G103","G104","G105","G106","G107","G108","G109","G110","G111","G112","G113","G114","G115","G116","G117","G118","G119","G120","G121","G122","G123","G124","G125","G126","G127","G128","G129","G130","G131","G132","G133","G134","G135","G136","G137","G138","G139","G140","G141","G142","G143","G144","G145","G146","G147","G148","G149","G150","G151","G152","G153","G154","G155","G156","G157","G158","G159","G160","G161","G162","G163","G164","G165","G166","G167","G168","G169","G170","G171","G172","G173","G174","G175","G176","G177","G178","G179","G180","G181","G182","G183","G184","G185","G186","G187","G188","G189","G190","G191","G192","G193","G194","G195","G196","G197","G198","G199","G200","G201","G202","G203","G204","G205","G206"
"Чувашская Республика","312900797","313127031","17782","2307134","2307134","46142661","2113","13202","13202","277243","42","192481","192481","2749723","74","0","0","0","0","0","0","0","0","10778669","10843315","108433153","2029","364","274","3010","10","0","204731477","204595379","1022977130","14955","0","0","0","0","0","1112972","1112182","6673093","271","0","0","0","0","0","0","0","0","354293","352025","1760481","175","78130045","78473830","478038086","10419","14332224","14289375","4316","23958","23971","9","15280157","15237208","6725","129333","128840","844","0","0","0","5846","5846","32","5946","5984","17","29170","20257","19","0","0","0","251759488","252144655","15959","155651894","155780386","15388","4564887","4568983","560","509541","512318","344","14688043","14676604","3757","346407","346082","169","75917996","76180797","9769","80713","79478","132","0","0","0","63","63","1","62262","62262","42","65737919","65570362","17992","0","0","0","0","0","0","4443598","4446045","221","643926","645379","221","24651858","0","37403903","5921220","7776842","7907581","1581514","498358","5696970","0","0","0","0","0","0","0","0","0","0","7656161","299905","1546227","426651","85331","7443","1453453","0","0","0","0","0","0","0","0","0","0","45060064","9323069","8334232","1666845","505801","7150423","2379185","109279","481301","572263","114453","3920","362928","0","0","0","0","0","0","0","0","0","0","607051","2986236","118832","0","0","0","0","0","0","24651858","77422","51856"
"Алтайский край","437666615","437384505","38390","3442270","3442270","68809354","3140","72371","72371","1519774","147","199498","199498","2801640","72","3525","3525","159221","2","0","0","0","0","66586704","66562836","665627639","8332","23514","23349","256840","57","2573","277350043","277175004","1385836794","32250","25","0","0","0","0","1800450","1774717","10648247","577","72","72","362","1","185","185","927","2","459323","450388","2261149","312","73578199","73568222","487428707","18408","12931521","12911536","8774","33679","31534","27","14143441","14103804","14348","187794","187669","1596","0","0","0","1026","1026","25","178","178","4","24174","21654","63","0","0","0","375105059","375232881","35406","278707378","278879643","34468","8036326","8027818","997","1853004","1851844","642","14290268","14275657","7754","449509","442296","289","71671889","71660310","17160","131315","130935","211","0","0","0","36","36","1","1435061","1436199","230","77711025","77333591","38103","0","0","0","0","0","0","16248782","16281362","1472","1645260","1645360","379","152082076","0","74572360","4657950","15147369","19042923","3808586","2031870","9306913","68318","38585","15593","31266","6253","4905","4435","1","3","0","16141598","141206","3235379","8131855","1626371","39711","1569297","0","0","0","0","0","0","0","0","0","0","90713958","18382748","27174778","5434957","2071581","10876210","13217959","368377","2662011","1353010","270601","204905","2186505","20","0","4","5","1","0","3","2","0","0","411603","13629562","521203","0","0","0","0","0","0","152082076","644619","1420489"
"Краснодарский край","2338991065","2337475289","106749","15924376","15924376","318420564","15390","391865","391865","8228912","800","1676443","1676443","23949179","545","44362","44362","678105","18","0","0","0","0","215616529","215562927","3594128014","14604","96461","97179","1068959","122","5714","1425734581","1423004359","7153748453","84820","0","0","0","0","0","18497347","18478187","110870156","1662","507","518","1953","9","2204","2204","26358","11","2182550","2176467","10890281","827","378775388","378403746","2501960657","58289","127096890","128955480","27154","238266","238266","56","136226932","137929232","38814","3082787","3055268","1870","63","24","1","18030","17980","122","431847","431634","53","27932","20970","83","3405","3408","18","2147657408","2148626785","92997","1589386403","1591260921","88127","50667388","50766573","3986","9222557","9221922","1572","150962380","150533789","23860","2151038","2142140","779","343675779","343117350","53518","1603612","1595498","632","4366","4161","18","4393","4410","15","27477966","27448074","1039","330723780","328038196","105574","0","0","0","0","0","0","163644031","163423283","1877","34290681","34424804","1144","1112292368","0","692661002","34494799","140256943","74760897","14952177","10768929","114535837","17221","3500","3619","9776","1955","71","1593","11","1","0","952506103","1207375","190561589","526012991","105202599","721263","84637727","0","0","0","0","0","0","0","0","0","0","1645167105","330818532","600773888","120154776","11490192","199173564","35835353","4818918","7408016","2122125","424425","85951","6897640","153140","5575","30907","18052","3610","24","27273","45","2","0","103147457","138982810","4866801","225540","48936","4708","33","7","0","1112292368","2731542","27300547"
"Красноярский край","1420084933","1419405990","53634","6031373","6031373","120622756","5680","174072","174072","3655503","264","578738","578738","8267683","212","7336","7336","49127","4","0","0","0","0","46897607","46820385","468218342","5882","67051","59258","511660","81","1969","1042032513","1041682304","5208212090","45751","0","2157","2157","21592","1","3300107","3263700","19577139","719","3354","3354","34465","11","4801","4801","42934","4","3832506","3788744","18954227","345","220169755","220132123","1351672035","24947","91685149","91584855","13422","73038","73019","22","96989545","96863994","20252","641094","645243","2443","0","0","0","39570","39570","37","76356","76356","38","313043","296626","30","208","208","7","1272711318","1273089178","48028","958300606","958903281","46594","18438373","18437876","1436","845313","845458","476","83574115","83468532","11599","3813965","3773730","338","207160142","207102567","23141","557999","560476","702","1610","1610","4","5540","5540","6","28817381","28812908","520","318402438","317642615","53023","0","0","0","0","0","0","198778138","199059749","1680","112471274","112426957","480","1396771691","0","177400978","8227120","35891551","49754036","9950808","4579524","21361219","0","0","0","0","0","0","0","0","0","0","115467848","549319","23121035","24343948","4868788","27174","18225073","0","0","0","0","0","0","0","0","0","0","292868826","59012586","74097984","14819596","4606698","39586292","44655805","148608","8938593","1690519","338105","23573","8576915","0","89","4","0","0","0","4","0","2","0","4723648","49379453","149264","200","17196","0","1","1","0","1396771691","616070","26884804"
"Приморский край","971319183","970121227","43327","6173541","6173541","123469476","5385","153851","153851","3230694","278","460680","460680","6581140","151","135","135","2070","4","0","0","0","0","51274181","51236681","512359121","6167","4440","4258","46840","29","173","676628889","674758723","3373716535","36091","0","0","0","0","0","1650764","1650827","9902361","473","8237","8177","40883","12","6765","6765","57256","6","656300","655169","3281264","219","161110209","161107396","995881926","19691","50664233","51403186","8366","133335","133335","22","73207874","73921480","12678","937775","929157","1610","412","412","4","1110","1110","10","39810","39810","26","29050","2927","19","471","471","2","889272230","890708056","38281","507163939","508241373","36683","142144064","142126977","5927","26027166","26901915","238","54419085","54444942","7430","645369","644060","211","158043394","157995027","17995","518347","523171","386","248","271","1","5697","24","4","18180233","18293938","1055","133450917","130680226","42443","0","0","0","0","0","0","68440374","68428608","1762","7830856","7809485","448","660073496","0","138218983","7175567","28002575","23415592","4683119","3531577","19787879","438232","2382","87766","102769","20554","91241","-24029","17","3","0","264815788","105633","52968439","163518840","32703767","346070","19918602","0","0","0","0","0","0","0","0","0","0","403034771","80971014","186934432","37386886","3877647","39706481","15803023","6546","3160932","417284","83457","32304","3045171","99793","0","19959","57729","11546","899","7514","24","0","0","49586394","65389417","10404","80653","0","4294","8","0","0","660073496","1697927","18226275"
"Ставропольский край","504252127","504194932","32078","4101839","4101839","82014896","3724","94405","94405","1982511","169","411766","411766","5882371","154","10301","10301","157457","6","0","0","0","0","56769679","56761426","567607737","5956","106216","105847","1164321","62","25061","316668534","316643270","1591343489","26094","0","0","0","0","0","1811308","1778163","10668975","514","2781","2781","18552","13","5469","5469","112827","4","672640","671295","3356517","296","101957650","102011370","702911725","15723","19836052","19796475","6806","73252","73252","23","21621802","21581934","10924","480645","493844","794","0","0","0","8547","8547","57","4573","4573","19","58575","6576","30","196","321","5","444090758","444033612","28084","313224095","313183568","27100","9046588","9064940","940","1779424","1781893","500","20255321","20296142","6037","672033","670424","298","98683764","98604341","14260","445154","443020","215","1057","1057","1","25697","25697","1","532556","527998","104","74336623","73697270","32145","0","0","0","0","0","0","14131010","13435497","439","3034923","3026077","289","84003412","0","131961865","6143699","26699560","13560509","2712103","1733903","22253554","270554","0","54111","267523","53505","786","-180","5","0","0","241720560","522416","48370234","203390529","40678106","6649","7685479","0","0","0","0","0","0","0","0","0","0","373682425","75069794","216951038","43390209","1740552","29939033","25797145","500401","5184448","2440504","488101","13261","4683086","63795","319745","28746","8771","1754","9320","17672","24","5","0","2124476","27921621","545956","39095","1369","0","5","2","0","84003412","114093","525490"
"Хабаровский край","525034642","524192182","26321","3932939","3932939","78658706","3632","108004","108004","2268080","184","398180","398180","5688288","141","803","803","12271","3","0","0","0","0","27104588","27065995","270659836","3248","1605","3056","32776","21","61","368476914","368149214","1840811738","21683","0","0","0","0","0","9095741","9081412","54479277","353","2016","2016","40328","2","29750","30637","211109","6","947871","945923","4729617","183","89940287","89564978","545678132","12540","21807808","21748204","6117","78947","78947","12","25012029","24926378","9334","358833","339883","2119","0","0","0","296","296","8","191","191","2","115465","115465","7","689","268","6","480528177","480180257","22590","368582683","368777224","21547","11997945","11976526","1237","258332","258332","144","23895598","23850830","5478","947287","945316","178","74422533","74105773","11548","395341","259036","286","15749","15749","6","33628","33630","5","11581939","11576881","277","99424232","98789183","27292","0","0","0","0","0","0","65830912","65710936","816","6562126","6476558","217","506707665","0","65241479","5823265","13339458","20365344","4073068","1625545","7640845","5872","0","1174","239","48","3","1123","5","0","0","32923596","277251","6598581","697409","139482","17485","6441614","0","0","0","0","0","0","0","0","0","0","98165075","19938039","21062753","4212550","1643030","14082459","5037841","77491","1011443","865979","173196","25904","812343","303491","51467","63272","28667","5733","2535","55004","26","4","0","8972063","14009904","77993","70024","1210","0","4","1","0","506707665","96722","11498130"
"Забайкальский край","138773115","138164724","8445","1588249","1588249","31764984","1642","61111","61111","1283336","100","183196","183196","2617089","48","0","0","0","0","0","0","0","0","6631452","6527545","65275545","1031","10013","6285","69131","15","1823","97140708","96920592","484616297","6315","0","0","0","0","0","428106","424424","2546546","188","6248","124","7808","1","6124","0","0","0","1462240","1451415","7257076","122","21163467","21040840","128862367","3031","9324282","9235977","1255","43916","43916","5","10106051","9959228","2332","288751","286650","1588","0","0","0","90","78","7","392","392","4","898","898","5","0","0","0","133699572","133372018","6748","98990277","98564323","6389","3943926","3938775","488","44349","42820","24","12556982","12546791","1065","1262820","1274264","117","16672285","16799714","2637","228526","204923","170","208","208","1","0","0","0","26572645","26578216","154","26544953","26206027","9101","0","0","0","0","0","0","47109252","47064045","801","2993981","2975597","110","391892665","0","55243922","1772950","11137433","11026807","2205363","439878","8492192","744","0","149","0","0","0","149","3","0","0","59326902","21010","11866431","555979","111196","4456","11750779","0","0","0","0","0","0","0","0","0","0","114570824","23003864","11582786","2316559","444334","20242971","6424017","43127","1286960","39903","7981","2475","1276504","6349","0","1270","19","4","569","697","9","0","0","56341","6480358","81564","27940","0","0","2","0","0","391892665","541116","26578216"
"Амурская область","272403578","272204376","12564","1998760","1998760","39989815","1863","93878","93878","1955789","98","137458","137458","1963687","42","5590","5590","85451","3","0","0","0","0","17724872","17722347","177223471","2218","371493","371493","4086413","47","201","188738621","188493699","942481250","9740","0","0","0","0","0","285482","286133","1716799","166","19573","18323","88935","5","0","0","0","0","820021","820167","4101343","85","30538847","30723694","197091721","4792","30931991","30806041","2048","0","0","0","31688310","31550910","3488","1601690","1602432","823","0","0","0","3946","3946","9","192","137","5","87","87","2","45","45","5","264947235","265148216","10731","191903953","191925340","10222","11018084","11014226","1592","197790","197792","78","32293699","32546621","1828","755835","755981","79","26985779","26963183","4300","1791614","1744582","128","0","0","1","0","0","0","5800839","5820322","159","80697834","80389548","12254","0","0","0","0","0","0","77290278","77399994","929","44621702","44688248","136","211010724","0","164941386","2729073","33124732","118732402","23746480","573081","8805171","0","0","0","0","0","0","0","0","0","0","106888752","6340","21378068","85142430","17028486","244","4349338","0","0","0","0","0","0","0","0","0","0","271830138","54502800","203874832","40774966","573325","13154509","2247482","78042","453399","85159","17032","52","436315","0","0","0","0","0","0","0","0","0","0","450584","2698066","127535","0","0","0","0","0","0","211010724","155213","5820333"
"Архангельская область","222574550","222459476","10624","2335574","2335574","48677015","2304","41015","41015","860583","77","120548","120548","1722116","58","336","336","5135","4","0","0","0","0","8144648","8154233","81542663","1386","4914","4914","54055","5","515","155748165","155677853","778370525","7956","0","0","0","0","0","452080","451167","2707001","220","0","0","0","0","824","824","4945","2","447584","447270","2209549","164","43067569","43060685","264407687","4987","9425730","9403039","1581","50359","50359","17","12211221","12165399","3185","123221","113797","1545","0","0","0","441","437","28","743","743","5","2484","2147","6","23","23","2","185204734","185336263","8657","122828205","122999660","8060","815950","812069","100","199499","198864","91","11590921","11631032","1383","401919","400735","159","49288036","49222760","4406","79499","70318","291","824","824","2","119","119","1","4928440","4937332","88","54147915","53872695","11444","0","0","0","0","0","0","21549878","21540919","339","3298556","3300077","154","131235525","0","139613945","5139217","28179752","10377623","2075523","100494787","-74390558","0","0","0","0","0","0","0","0","0","0","14297843","140213","2866579","191752","38350","2302","2825927","0","0","0","0","0","0","0","0","0","0","153911788","31046331","10569375","2113873","100497089","-71564631","3005433","45459","603360","247180","49436","13656","540268","0","0","0","0","0","0","0","0","0","0","9876114","12881547","46768","0","0","0","0","0","0","131235525","75971","4929840"
"Астраханская область","92587948","92286986","7636","1670381","1670381","33408527","1473","50023","50023","1050474","84","154205","154205","2202923","47","4","4","62","1","0","0","0","0","3973508","3965297","39648378","984","8249","10326","113589","22","158","66894041","66766352","333834646","5641","0","0","0","0","0","1179513","1178206","7068651","138","37","37","2152","1","58","3","15243","1","24011","24011","120056","41","14235178","14085893","89009792","3640","3788806","3785878","1272","85","85","3","4398592","4381936","2103","196639","194989","295","0","0","0","410","410","3","0","0","0","14733","13189","15","130","130","3","66623514","66427963","6356","45986894","45929611","5934","2946248","2943295","332","256322","256375","94","4386818","4382738","1175","24011","24011","41","12896563","12765378","3154","126070","126046","48","89","89","1","266","266","4","12406316","12406225","218","30566293","30466027","7313","0","0","0","0","0","0","16768672","16776345","485","767241","766824","94","384597090","0","24718381","2059100","5046634","1946708","389341","325203","4332090","692","0","138","0","0","0","138","4","0","0","1790971","13064","358848","173680","34736","2777","321335","0","0","0","0","0","0","0","0","0","0","26509352","5405482","2120388","424077","327980","4653425","3447673","202619","699666","415534","83107","6542","610017","234782","375","46975","0","0","0","46975","8","1","0","567209","4014882","205073","84703","118","0","1","1","0","384597090","154654","12392609"
"Белгородская область","596738397","596167923","31631","2100267","2100267","42008158","2090","47780","47780","1000282","73","190200","190200","2717088","70","8","8","128","1","0","0","0","0","131154891","131254441","1312546412","4633","30824","31526","346783","33","-61","345824416","344933548","1724656484","27997","0","0","0","0","0","3791575","3846749","23092202","442","21663","21663","144882","10","0","0","0","0","984645","983767","4918837","277","84228967","84388391","601126488","15545","26900155","26899833","8245","25656","25656","21","28406697","28391135","12454","305529","303406","1284","5","5","2","4717","4717","26","6116","6359","17","182118","160942","26","5","5","1","520796303","520500917","29435","387857063","387532321","28797","25807492","25803995","1118","2634822","2590724","891","24302203","24341841","7224","975369","974427","260","79020539","79049646","14635","267232","266601","214","118","118","1","-151","15","1","884543","834504","93","103983123","103768710","31770","0","0","0","0","0","0","28229383","28293179","579","3458685","3458886","348","282871936","0","36895617","4884045","7623326","4020902","804180","718541","6100605","29732","0","5946","16642","3328","0","2618","8","0","0","59388787","223472","11888931","360692","72138","16770","11800023","0","0","0","0","0","0","0","0","0","0","96284404","19512257","4381594","876318","735311","17900628","4649286","125069","936112","129141","25827","6337","903948","89900","0","17980","7072","1414","0","16566","6","0","0","2539508","7188794","125394","15806","0","0","5","0","0","282871936","130790","816159"
"Брянская область","272609780","272202118","14343","1751576","1751576","35031520","1598","39932","39932","838582","99","137235","137235","1960507","36","9252","9252","141423","3","0","0","0","0","35145059","34843826","348438259","2244","9541","9541","104956","14","20","158533998","158502297","792511486","12049","0","0","0","0","0","1774073","1773383","10640298","299","0","0","0","0","0","0","0","0","784212","782554","3912907","139","59812721","59798293","419669188","7003","13239899","13242267","2746","245726","245502","11","14611872","14554171","4739","295205","292774","812","0","0","0","1223","904","25","50218","50039","25","16933","15552","19","-1","0","0","226055747","226046582","12744","143555428","143545984","12260","4451653","4450067","466","7151598","7160254","1180","13072470","13065713","2411","783995","782337","137","56779359","56781239","6438","270105","269620","230","0","0","0","0","0","0","607885","607750","213","53801877","53384778","14491","0","0","0","0","0","0","7487888","7487258","412","2789179","2789575","134","40897532","0","26573279","3062771","5467793","4106055","821213","648420","3998160","0","0","0","0","0","0","0","0","0","0","18545552","19752","3710098","29816","5963","4817","3699318","0","0","0","0","0","0","0","0","0","0","45118831","9177891","4135871","827176","653237","7697478","3605882","17452","722050","82362","16472","22830","682748","613","0","123","0","0","0","123","4","0","0","359339","3965221","21620","0","0","0","0","0","0","40897532","109359","592762"
"Владимирская область","406322574","406267775","20980","2569337","2569337","51389847","2542","25065","25065","525965","79","134764","134764","1925199","60","47","47","720","2","0","0","0","0","44214619","44205114","442052118","2382","5405","5405","59450","7","0","268898242","268908183","1344555222","17688","112","0","0","0","0","1647951","1648401","9890405","372","15","15","75","1","0","0","0","0","429563","429439","2153752","211","75045034","75019462","473374416","11196","10622013","10597995","4636","11233","11233","30","13351841","13321853","7425","2542168","2539774","1116","33","33","1","1147","1147","31","6276","3899","11","12845","11024","45","0","0","0","338200965","338260237","18812","220985386","221060972","18085","30920222","30965020","931","1329727","1329591","626","13059671","13048503","4123","428743","427497","202","69013386","68967648","10530","2471339","2468890","248","0","0","0","1316","1316","2","246962","248388","112","76298711","76189692","21366","0","0","0","0","0","0","5793769","5804326","343","928384","928669","276","61521855","0","44098516","4605252","9049967","10915495","2183100","840071","6026796","514","0","103","12","2","0","101","3","0","0","10461786","24664","2093591","949477","189895","10677","1893019","0","0","0","0","0","0","0","0","0","0","54560302","11143558","11864972","2372995","850748","7919815","16094730","79166","3222905","632857","126572","22014","3074319","2768","0","554","0","0","8","546","5","0","0","4574412","20669142","136209","0","0","0","0","0","0","61521855","168512","244597"
"Волгоградская область","411979172","411474899","24889","2444763","2444763","48902384","2434","86850","86850","1823859","128","162949","162949","2327848","49","5330","5330","81473","2","0","0","0","0","32581595","32590416","325899324","4185","156559","156559","1722154","60","52","281713439","281284435","1406429864","20476","0","0","0","0","0","9318276","9293515","55758071","589","0","0","0","0","0","0","0","0","1222023","1218732","6093688","204","68087300","68084191","443311701","13441","14165270","14124720","5791","87315","88070","33","16201622","16148306","8857","288211","289185","2140","-15","0","0","647","590","39","1192","1176","13","6789","6788","21","0","0","0","331555661","331638422","22106","235734786","235897182","21304","13509051","13507060","639","1563565","1563565","369","14452429","14424790","5090","1219981","1216700","195","64929804","64894224","12539","144509","132865","254","0","0","0","0","0","0","555682","556067","112","101172225","100589503","25914","0","0","0","0","0","0","20944635","20948505","279","4523028","4508577","224","76068175","0","80259835","6267221","16365329","24179302","4835863","2276903","9252563","130","0","26","0","0","0","26","2","0","0","13046390","337906","2626173","2497969","499594","36979","2089600","0","0","0","0","0","0","0","0","0","0","93306225","18991502","26677271","5335457","2313882","11342163","6260185","666959","1285383","197564","39512","1612","1244259","933","0","187","2","0","0","187","2","0","0","1327383","7587568","695208","0","0","0","0","0","0","76068175","69053","553965"
"Вологодская область","518407869","518100801","23248","2168659","2168659","43376523","2162","52639","52639","1105425","114","135055","135055","1929361","53","0","0","0","0","0","0","0","0","22666304","22668325","226683561","2461","9068","9068","99750","19","-3","376671286","376714597","1916327548","20432","0","854","854","5123","1","2653172","2653110","15915887","375","0","0","4","1","0","0","0","0","4485599","4485444","22410299","244","94230345","93849677","574122598","10252","13271043","13302234","5378","5219","5219","8","15334634","15363065","8334","120153","130258","1104","0","0","0","413","281","17","6738","6738","8","35815","29123","17","133","133","4","516832449","516559774","21198","380387967","380684424","20630","15985027","15995738","373","5546477","5546978","314","14988789","14981791","4907","4472457","4472297","240","95341421","94767181","9401","113878","113209","211","136","136","2","4124","0","0","519153","518254","89","54866387","54833896","23607","0","0","0","0","0","0","53597106","53592100","355","13096608","13094069","251","511293260","0","46570093","6101452","9619090","4760209","952043","336346","8330701","11983","2249","2509","2511","502","1","2006","3","5","0","288301141","200947","57670275","166043675","33208735","98909","24362631","0","0","0","0","0","0","0","0","0","0","334871234","67289365","170803884","34160778","435255","32693332","10335702","13069","2067794","117294","23459","186","2044149","3863","0","773","0","0","0","773","11","0","0","1460906","11796608","13069","33017","45","0","4","1","0","511293260","170535","501492"
"Воронежская область","794833357","793018951","52515","4687925","4687925","93758527","4403","35219","35219","739601","114","407126","407126","5816084","122","1","1","20","4","0","0","0","0","119638401","119543132","1195431282","7672","-506","804","8841","11","135","455177465","453592391","2267960890","45511","-165","15","15","87","1","3931466","3942630","23655791","767","0","0","0","0","0","0","0","0","504734","504750","2525232","273","166202698","166172464","1123556844","26966","39811929","39708734","13139","32969","32361","29","44248588","44132097","19239","323266","318504","1552","0","0","0","4188","4150","27","18214","18204","52","9936","9256","36","0","0","0","694661286","693591322","47942","490248065","489142644","46617","14193948","14193470","1348","3331512","3336268","1167","43258915","43329854","11719","347064","347046","260","143042568","142906306","25187","288782","272385","325","0","0","0","0","0","0","1088791","1088791","152","122351958","121599117","52570","0","0","0","0","0","0","22816116","22813197","439","2849594","2848871","538","119264016","0","145312776","10858059","29605462","22053176","4410634","2395342","22799486","0","0","0","0","0","0","0","0","0","0","301768180","583413","60382807","242942420","48588484","8919","11785404","0","0","0","0","0","0","0","0","0","0","447080956","89988269","264995596","52999118","2404261","34584890","17636546","353070","3544962","363449","72690","29318","3442954","0","0","0","0","0","0","0","0","0","0","3705901","21342447","501192","0","0","0","0","0","0","119264016","253390","1084205"
"Ивановская область","259105335","258827058","22132","3746740","3746740","74926497","3097","66415","66415","1394709","137","898379","898379","12833989","118","10943","10943","167277","6","0","0","0","0","9286913","9273695","92736945","2299","43457","43457","478027","18","8","181776293","181643361","908216288","18330","1","0","0","0","0","721515","720144","4320866","396","22638","22638","135999","10","86","86","429","3","340018","342320","1711652","82","44504997","44378461","273841615","9701","11419810","11432260","3770","5540739","5535572","16","17716355","17709832","6085","206310","205890","521","0","0","0","1661","1661","23","4947","5039","5","36847","26624","38","0","0","0","215677467","216117751","19571","141537226","141937445","18928","18114015","18120088","1249","1506980","1505436","446","10310738","10371172","3565","339939","342241","76","43789449","43755137","8891","138371","138065","114","0","0","0","20259","16717","8","11612688","11618800","59","36533916","35816037","22206","0","0","0","0","0","0","4462844","4466896","178","447312","438737","164","99026869","0","26700184","4752424","5577661","5280250","1056051","687769","3833841","29560","0","5912","12113","2423","2540","949","1","0","0","24654907","188292","4940397","629349","125870","94167","4720360","0","0","0","0","0","0","0","0","0","0","51355091","10518058","5909599","1181921","781936","8554201","2859200","21333","572906","512610","102522","118498","351886","0","0","0","0","0","0","0","0","0","0","464033","3323233","21884","8137","3290","0","2","1","0","99026869","58874","11604126"
"Иркутская область","864087636","863174224","36017","4722616","4722616","94452283","4430","122794","122794","2578673","168","400678","400678","5723976","132","0","0","0","0","0","0","0","0","26716714","26670245","266702453","4111","34539","34539","379928","42","26","613554473","613367067","3066835326","30284","0","0","0","0","0","1616238","1554227","9325360","589","0","0","0","0","0","0","0","0","8390300","8387231","41935597","279","159713970","159144693","964913444","16847","46563646","46533990","8284","269","269","5","48814142","48768962","13326","545372","540354","2364","321","321","5","1403","1403","18","2814","2721","14","41269","35657","27","1145","1145","3","733793818","733523930","31690","502413451","502703396","30545","21120699","21127994","1166","637355","645433","278","48786632","48660343","7296","7101433","7098418","279","153322316","152880347","15502","411836","407902","405","96","96","1","-18484","14","1","40895412","40831400","395","193932548","193271394","36635","0","0","0","0","0","0","103843820","103788587","1042","16007186","16164283","297","788548364","0","108982166","7059513","22149409","25403714","5080746","1167858","15900805","0","0","0","0","0","0","0","0","0","0","74341894","265956","14881678","3994361","798873","17471","14065334","0","0","0","0","0","0","0","0","0","0","183324060","37031087","29398075","5879619","1185329","29966139","6076987","526259","1241710","720454","144091","5820","1091799","63619","0","12724","0","0","0","12724","2","0","0","1797733","7874720","575580","0","0","0","2","0","0","788548364","1226702","37164268"
"Калининградская область","431447237","431023049","19116","5607813","5607813","112104308","4979","191961","191961","4031174","279","695671","695671","9935750","267","17784","17784","271849","16","0","0","0","0","52768320","52753024","527530242","2453","34496","34485","379338","29","1116","254151235","254301809","1271578179","12993","0","0","0","0","0","1385612","1348567","8091176","356","1931","1931","38367","8","337","337","6731","2","441088","439722","2203369","128","101323574","101301801","637739714","9316","13120046","12755438","2652","1430","1430","12","14243941","14025991","4597","406522","408174","714","0","0","1","957","957","26","14321","14321","37","8062","8062","21","0","0","1","342219753","341859151","15466","213709002","213348117","14078","12259079","12279950","1192","2667497","2682320","692","15326546","15326875","2440","437402","436036","126","96967092","96924022","8215","208706","216118","253","12","12","1","1195","1195","5","9897771","9885663","443","106381108","106013912","18736","0","0","0","0","0","0","26542623","26224515","806","1595309","1594461","171","191152039","0","97366314","10721616","20009344","17354695","3470937","1590190","14948217","306","40230","2073","0","0","1689","384","1","7","0","645588912","368820","129136224","353147384","70629476","628527","57878221","0","0","0","0","0","0","0","0","0","0","742955226","149145568","370502079","74100413","2218717","72826438","376241385","780930","75287323","353156749","70631349","10345","4645629","376084","11633","75798","312696","62539","0","13259","32","7","0","27300962","403542347","960610","64957","0","0","3","0","0","191152039","1081177","9873386"
"Калужская область","610130531","603698562","21793","2045820","2045820","40916407","1963","33212","33212","696318","83","212930","212930","3041853","64","604","604","9236","3","0","0","0","0","42184736","42178023","421780233","1933","4392","4392","48308","6","85","375635130","375298549","1876492745","18922","0","0","0","0","0","6211057","6208346","37251865","309","0","0","0","0","0","0","0","0","241942","244113","1238849","154","149929546","143894285","881534176","12017","31673992","31632162","5350","39768","39768","16","33630947","33578214","7801","610839","610962","953","4389","4389","2","1154","1154","30","37331","37327","45","70374","69689","67","0","0","0","527172174","521449700","19393","305183196","305874939","18682","51211883","51210146","1093","3151538","3159727","692","34536589","34531997","4732","236790","230872","145","132275759","125869480","11303","576418","572538","351","0","0","0","0","0","0","840443","840551","92","93399736","92664331","21873","0","0","0","0","0","0","10581395","10498635","407","1700271","1703571","292","55049680","0","55393793","3967018","11277112","9610990","1922199","714185","8640728","213","135","49","0","0","0","49","1","1","0","4471499199","129404","894306311","4402361804","880472361","230050","13603900","0","0","0","0","0","0","0","0","0","0","4526892992","905583423","4411972794","882394560","944235","22244628","56700049","119636","11345992","48087195","9617440","24665","1703887","93014","0","18603","0","0","0","18603","7","0","0","1107740","57807789","150053","34516","217","0","5","1","0","55049680","117629","835088"
