"GA","GB","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50","G51","G52","G53","G54","G55","G56","G57","G58","G59","G60","G61","G62","G63","G64","G65","G66","G67","G68","G69","G70","G71","G72","G73","G74","G75","G76","G77","G78","G79","G80","G81","G82","G83","G84","G85","G86","G87","G88","G89","G90","G91","G92","G93","G94","G95","G96","G97","G98","G99","G100","G101","G102","G103","G104","G105","G106","G107","G108","G109","G110","G111","G112","G113","G114","G115","G116","G117","G118","G119","G120","G121","G122","G123","G124","G125","G126","G127","G128","G129","G130","G131","G132","G133","G134","G135","G136","G137","G138","G139","G140","G141","G142","G143","G144","G145","G146","G147","G148","G149","G150","G151","G152","G153","G154","G155","G156","G157","G158","G159","G160","G161","G162","G163","G164","G165","G166","G167","G168","G169","G170","G171","G172","G173","G174","G175","G176","G177","G178","G179","G180","G181","G182","G183","G184","G185","G186","G187","G188","G189","G190","G191","G192","G193","G194","G195","G196","G197","G198","G199","G200","G201","G202","G203","G204","G205","G206","G207"
"Алтайский край","118797343","120540501","10083","1376597","1356990","27136873","1202","15047","18552","389596","38","167149","175722","2510310","51","0","0","0","0","0","0","0","0","18671347","18664651","186642664","2160","9240","9380","103183","19","16","73510455","75301366","376510769","8149","4","0","0","0","0","508638","508440","3050845","153","0","0","0","0","0","0","0","0","208866","207599","1043587","89","20091587","20077376","134807550","4547","3939424","3935399","2212","-930","3375","6","4251034","4233043","3788","43526","43416","386","0","0","0","56","56","7","20","20","1","9186","9036","12","5","5","1","102031793","101952031","9136","76312953","76265506","8778","1972975","1965061","277","332257","331382","167","3859132","3853501","1911","209785","209785","84","19285841","19278948","4637","32388","32369","52","0","0","0","0","0","0","331935","338490","60","21257675","23092007","9971","0","0","0","0","0","0","4744834","4764590","387","703524","703449","119","41446104","0","22880140","2380732","4695065","5451311","1090265","587895","3016905","0","0","0","0","0","0","0","0","0","0","3216708","117625","649222","502776","100556","12481","536185","0","0","0","0","0","0","0","0","0","0","26096848","5344287","5954087","1190821","600376","3553090","2886529","229420","588777","77360","15472","8303","565002","26","0","5","18","4","0","1","1","0","0","127952","55193","3014481","284613","445634","0","0","1","0","0","41446104","266068","338339"
"Краснодарский край","666699656","664856730","28771","6188652","6172307","123413885","5594","113052","105984","2225656","241","975075","963253","13760757","301","23816","23816","364040","11","0","0","0","0","98374507","98317252","983173147","3844","28069","30422","334639","33","1158","414151558","412602424","2063022509","21594","0","0","0","0","0","3243551","3236130","19417913","439","285","285","1427","2","94","94","621","2","514970","506135","2586812","201","100664575","100715427","668573911","14918","39626501","39402783","6838","51439","51439","12","42314596","42075235","10153","642554","641449","484","6","6","1","7773","7773","32","97105","97093","13","6137","6213","23","667","667","8","591451781","590274455","24595","449030424","447765072","22735","11737140","11734197","1031","2331014","2337648","397","33692273","33572407","5904","498768","490409","192","93925142","94116978","14764","254184","253277","167","4056","3791","6","773","773","3","8103133","8071009","277","109236771","108719683","28388","0","0","0","0","0","0","41361246","41457398","552","10844607","10859497","328","285546896","0","188575758","13573609","38393832","19569339","3913866","2429953","32050013","6921","26302","2699","6080","1216","2","1481","3","1","0","144976531","500362","29020324","62049382","12409877","92518","16517929","0","0","0","0","0","0","0","0","0","0","333552289","67414156","81618721","16323743","2522471","48567942","14293370","1762895","2946819","1937551","387511","405","2558903","62442","1650","12571","5031","1006","0","11565","13","1","0","26801052","31159","41094422","1794054","61513","264","1872","13","1","0","285546896","912964","8050855"
"Красноярский край","428219400","428062199","14108","2392397","2390274","47832986","2048","60262","60674","1272932","90","352188","352108","4970286","107","20","20","300","1","0","0","0","0","12693683","12656340","128546373","1559","11947","11984","127533","24","-1242","301310779","301234787","1506209983","11530","0","-2157","0","0","0","844414","847981","5087908","188","209","187","7649","3","1784","1784","19282","3","1280106","1280106","6400553","102","70960630","70994718","433733240","6146","36435990","36353298","3356","4625","4625","3","38316359","38233139","5312","189261","189180","602","0","0","0","9740","9731","9","33754","33754","9","691","345","3","14","14","1","412920751","411410784","12415","306474358","306578938","11852","4915201","4917321","388","228777","228264","108","25785903","24201192","2868","848818","848661","96","74096409","74066709","6336","163849","163549","175","406223","406223","2","95","0","0","7879434","7889387","137","78490430","79854286","13950","0","0","0","0","0","0","70846236","70861570","417","54971575","55024037","138","364087046","0","91779983","3792540","18545623","48836293","9767258","35654660","-26876295","15","0","3","0","0","0","3","1","0","0","14164743","180624","2841979","3125728","625145","4399","2212435","0","0","0","0","0","0","0","0","0","0","105944726","21387602","51962021","10392403","35659059","-24663860","9715723","96551","1947973","224620","44924","7239","1895810","20","0","4","0","0","0","4","1","0","0","1269772","2127","10985495","98678","6022","0","0","2","0","0","364087046","124307","7848635"
"Приморский край","292545123","291938152","11639","2506126","2501950","50033064","2053","49303","49314","1034778","86","282247","282260","4032283","97","29","29","447","2","0","0","0","0","14777271","14753201","147531893","1600","9830","9423","103618","13","46","210556927","210009747","1050838488","9132","0","0","0","0","0","376164","376002","2255015","119","3011","3011","15054","3","1252","1252","24698","2","224325","224058","1120737","52","43009440","42991300","265966653","4953","15500954","15483413","2031","15005","15005","6","20752901","20740827","3245","253832","214005","392","0","0","0","186","186","5","15156","15156","2","23007","12628","8","48","48","2","264361572","263881991","10018","151982791","151629357","9414","46596396","46547934","1508","5522687","5521792","63","12313239","12319413","1782","218924","218621","49","47546322","47505018","4959","174203","139724","89","0","0","0","0","0","0","6987130","6967070","256","38397721","38269454","11391","0","0","0","0","0","0","16887426","16916991","461","2103902","2158661","125","176933011","0","46316001","3473583","9436880","8403065","1680614","745883","7010383","3993","2094","903","449","90","0","813","3","2","0","67748624","49859","13552219","47819088","9563817","71205","3917197","0","0","0","0","0","0","0","0","0","0","114064625","22989099","56222153","11244431","817088","10927580","8507046","10080","1701913","65299","13059","4501","1684353","9020","0","1804","2214","443","137","1224","7","0","0","15945136","0","24452182","10080","14531","0","922","2","0","0","176933011","853637","6958998"
"Ставропольский край","144109211","143872070","8638","1582348","1586028","31708607","1361","29427","33246","698160","64","310737","296619","4237412","87","4804","4804","73427","4","0","0","0","0","16207347","16194601","161946082","1623","28811","28811","312779","19","213","91962950","91845382","459231897","6702","0","0","0","0","0","527850","527824","3169948","148","381","381","1906","3","3432","3159","49670","2","277124","277210","1670748","80","26348520","26351907","185697003","4019","6274161","6255160","1764","20870","20870","4","6828981","6725319","2912","119288","119071","203","0","0","0","1798","1798","17","1787","1787","5","1621","1621","12","131","131","3","125290458","125303848","7452","88387754","88472372","7078","2554337","2543449","248","414399","411021","135","4836229","4805228","1478","257487","257573","76","28724529","28698554","4014","114758","114800","54","0","0","0","0","0","0","171857","171888","24","24375470","24128230","8669","0","0","0","0","0","0","5568954","5569348","126","1573714","1573448","99","18154038","0","31657342","3156252","6489279","4688351","937671","479006","5072602","1728","0","346","0","0","0","346","2","0","0","9496975","193934","1909092","687718","137544","2219","1769329","0","0","0","0","0","0","0","0","0","0","41154317","8398371","5376069","1075215","481225","6841931","6824090","264996","1378067","83048","16611","3522","1357934","69571","84814","18155","6875","1375","642","16138","9","1","0","615403","9093","7439493","274089","31584","399","0","4","1","0","18154038","25047","171851"
"Хабаровский край","163248017","163144738","7164","1680215","1670577","33454192","1384","37848","36599","768588","57","229158","229208","3274396","70","4843","4843","74030","2","0","0","0","0","7631023","7622720","76227172","866","845","845","9299","9","-16","118987011","118940951","594915581","5542","0","0","0","0","0","1981559","1980688","11877401","89","1604","1604","184360","1","3191","3191","19147","1","565566","565566","2834763","52","22791761","22783241","139430163","3172","7599458","7573879","1563","4418","4418","4","9338351","9309621","2437","83689","83371","519","0","0","0","16","16","1","0","0","0","56709","56709","4","13","1","1","152583234","152592278","6020","114100426","114111962","5600","3540080","3544111","345","72870","68037","31","5733328","5713277","1334","563113","563094","47","28521568","28540239","3240","46876","46587","68","4970","4970","1","39358","39358","2","3937388","3934717","65","27309170","27208747","7341","0","0","0","0","0","0","20459375","20466704","228","3881140","3868635","64","174343076","0","24284083","2580474","4985843","6385460","1277092","548991","3159760","0","0","0","120","24","0","-24","0","1","0","8040374","65415","1611346","23599","4720","1764","1604862","0","0","0","0","0","0","0","0","0","0","32324457","6597189","6409059","1281812","550755","4764622","1698065","47213","341974","339322","67864","10022","264088","63128","37099","14481","0","0","0","14481","8","2","0","1920655","1363","3618720","48576","0","0","0","0","0","0","174343076","33693","3934657"
"Забайкальский край","46922138","46702609","2385","684631","679397","13587940","604","25572","25419","498840","34","93324","93359","1333696","25","2290","2290","32708","1","0","0","0","0","1780540","1769873","17698727","268","1422","1561","17169","5","165","32746901","32558419","162792095","1675","0","0","0","0","0","99617","99544","597288","50","116","116","2341","1","0","0","0","0","595521","595521","2977606","38","7931114","7925566","48258640","776","2721279","2709293","294","0","0","1","2960970","2951420","622","76404","75682","389","0","0","0","14","14","1","124","124","2","0","0","0","0","0","0","41191827","41118145","1855","31592763","31539056","1737","963477","962302","125","1758","1758","4","2556231","2556126","266","522210","522210","37","5511857","5500189","739","43471","36504","44","0","0","0","0","0","0","8087036","8087297","41","9757509","9609386","2519","0","0","0","0","0","0","12027492","12025355","226","1464418","1464434","39","125327433","0","8423521","1218481","1745628","908123","181626","91052","1472950","0","0","0","0","0","0","0","0","0","0","13697583","5987","2739816","393691","78738","1330","2659748","0","0","0","0","0","0","0","0","0","0","22121104","4485444","1301814","260364","92382","4132698","3342539","9014","668958","7989","1598","608","666752","152","0","30","0","0","152","-122","1","0","0","6018","12562","3348557","21576","179731","0","0","2","0","0","125327433","281917","8087296"
"Амурская область","77568294","77218380","3450","863097","853679","17055736","689","30551","33212","697452","39","99123","99178","1416829","29","1694","1694","25891","2","0","0","0","0","5365293","5360082","53600347","591","111937","111937","1230199","17","3","50330784","50289948","251470229","2523","0","0","0","0","0","121322","121322","727934","52","12717","12717","76305","1","0","0","0","0","169692","169692","848809","29","9027714","8934756","57389093","1206","10344545","10145950","502","0","0","0","11447073","11242866","884","191754","192214","191","0","0","0","644","644","2","5","5","1","0","0","0","10","10","1","80537168","80344940","2829","60428072","60209641","2657","2884623","2879364","432","51785","51785","17","7838073","7860954","471","168725","168725","27","8457519","8472329","1184","708371","702142","33","0","0","0","0","0","0","1949744","1953186","47","17725042","17580334","3355","0","0","0","0","0","0","22438095","22453069","237","16982327","16946627","43","86476343","0","59445589","1321736","11955205","42528063","8505611","151278","3298316","0","0","0","0","0","0","0","0","0","0","29449533","2135","5890013","25121915","5024383","14","865616","0","0","0","0","0","0","0","0","0","0","88895122","17845218","67649978","13529994","151292","4163932","482769","83754","100742","8564","1713","0","99029","0","0","0","0","0","0","0","0","0","0","4609","14202","487378","97956","0","0","0","0","0","0","86476343","70589","1953186"
"Архангельская область","54150715","54090031","2968","804938","893309","17867612","855","8635","8623","179612","29","93498","93528","1336110","37","1","1","18","1","0","0","0","0","2221528","2223575","22236018","375","0","0","0","0","0","33930127","33869585","169346742","2029","0","0","0","0","0","129926","130604","783624","65","0","0","0","0","0","0","0","0","91255","91048","455241","38","11367133","11297233","69642108","1309","4281629","4258767","425","9149","9149","3","5506071","5482498","879","30707","30320","369","0","0","0","111","111","5","0","0","0","0","0","0","260","0","0","43133502","43008224","2335","33531379","33488844","2107","139237","139480","40","33396","33396","26","2367455","2342635","323","82072","81865","35","6967183","6909223","1262","12783","12783","71","0","0","0","0","0","0","1102483","1103315","23","13680485","13746825","3137","0","0","0","0","0","0","3717509","3718262","103","976017","976121","42","33172902","0","20579785","2324220","4232171","3293451","658688","669457","2904026","0","0","0","0","0","0","0","0","0","0","5098868","42159","1021882","452774","90555","1947","929380","0","0","0","0","0","0","0","0","0","0","25678653","5254053","3746225","749243","671404","3833406","1242936","59468","251561","94940","18988","2140","230433","0","0","0","0","0","0","0","0","0","0","1134606","300","2377542","59768","0","0","0","0","0","0","33172902","67977","1102900"
"Астраханская область","26354781","26234015","2117","711901","701571","14034222","550","28933","30523","640971","33","137371","136924","1956053","30","0","0","0","0","0","0","0","0","1192470","1199781","12000891","278","5881","1311","14449","4","237","18933985","18832551","94163864","1425","0","0","0","0","0","317322","315933","1895596","32","0","0","0","0","0","0","0","0","4522","7829","39147","10","4046178","4036591","26036931","958","877118","836964","325","940","940","3","975979","970757","531","46652","46628","69","0","0","0","82","82","1","0","0","0","531","531","3","2","2","1","20809630","20714610","1714","14565408","14476611","1551","704508","704510","79","84450","84450","23","868619","866048","283","4505","7812","9","4543678","4536690","892","44179","44179","11","0","0","0","72","72","1","2402482","2409277","57","7886656","7868119","2023","0","0","0","0","0","0","4692995","4706263","140","692894","692892","24","65982060","0","6668125","1067249","1386987","978939","195788","148922","1042277","11","0","2","8","2","0","0","1","0","0","371094","5308","74485","16903","3380","1106","69999","0","0","0","0","0","0","0","0","0","0","7039219","1461472","995842","199168","150028","1112276","846965","169273","177855","3118","623","1770","175462","55029","0","11006","0","0","0","11006","2","0","0","173916","13349","1020881","182622","2582","0","0","1","0","0","65982060","61757","2364708"
"Белгородская область","167797458","166260465","7988","834388","816552","16330732","746","14447","15289","321079","24","146583","148125","2116070","38","0","0","0","0","0","0","0","0","39639316","39633625","396335256","1232","23051","23051","253564","7","18","96891516","95315930","478948743","6854","0","0","0","0","0","981880","981958","5891268","102","10862","10862","99067","3","0","0","0","0","273147","272505","1363218","69","21406392","21472841","156992279","3697","6869589","6864516","2026","4182","4182","3","7585112","7579104","3091","97830","97760","323","0","0","0","771","771","6","4273","4273","5","991","977","3","6","6","2","144119307","142517709","7357","110324137","108666453","7118","6174681","6245992","302","526455","527395","218","6156345","6145943","1681","270923","270281","64","20610009","20604974","3795","56670","56670","63","-118","0","0","2","2","1","376818","375072","22","31724061","31660632","8013","0","0","0","0","0","0","8297060","8167349","145","1365214","1253455","101","65918621","0","10813673","1948533","2260164","1072528","214505","233499","1812160","0","0","0","0","0","0","0","0","0","0","31899696","120157","6385947","47025","9405","2661","6373881","0","0","0","0","0","0","0","0","0","0","42713369","8646111","1119553","223910","236160","8186041","1542057","14678","309144","20297","4058","1615","303471","8800","0","1760","0","0","0","1760","1","0","0","434137","116","1976194","14794","2677","0","0","2","0","0","65918621","28127","354974"
"Брянская область","72081732","71935177","3819","745230","743973","14879461","631","13020","13020","273418","30","131702","131702","1881464","27","4117","4117","62928","1","0","0","0","0","9524757","9501044","95010439","578","1718","1718","18896","2","0","43574009","43479202","217396011","3033","0","0","0","0","0","581679","581239","3487439","70","0","0","0","0","0","0","0","0","255229","255268","1276351","35","13179903","13157132","93651123","1726","3664625","3662291","645","47198","47037","3","4070742","4066762","1213","85561","85311","195","0","0","0","508","250","7","9457","9457","7","285","285","7","0","0","0","60126761","60043346","3327","37815713","37736895","3134","1069405","1066993","121","1486375","1482238","294","3946893","3943213","579","253753","253753","30","15466595","15475102","1765","82791","82791","59","0","0","0","18","18","1","135121","135121","44","14047363","13970793","3844","0","0","0","0","0","0","2116153","2107745","110","1103771","1103771","36","11093328","0","9696245","1722153","2025357","1336738","267347","190451","1567559","0","0","0","0","0","0","0","0","0","0","2949884","5142","590235","8678","1736","454","588045","0","0","0","0","0","0","0","0","0","0","12646129","2615592","1345416","269083","190905","2155604","1003643","32593","202358","241352","48270","9930","144158","319","0","64","0","0","0","64","1","0","0","112911","60151","1116554","92744","0","0","0","0","0","0","11093328","25592","135104"
"Владимирская область","117464769","117652233","5586","1048248","1039481","20790315","927","20167","20758","435918","28","111699","111037","1586246","38","216","216","3297","3","0","0","0","0","12468167","12450658","124507168","608","-5401","1","11","2","1","80138267","80043899","400282239","4488","0","0","0","0","0","558845","559415","3356488","101","0","0","0","0","0","0","0","0","108371","108277","545679","53","19702470","20006600","124728549","2789","2804688","2802881","1157","295","587","6","3311952","3310122","1928","792921","792786","261","-33","0","0","581","581","10","1526","1526","5","2391","1867","18","2071","2071","4","95452041","95713467","4916","63744968","63735958","4654","7591264","7591588","242","408516","408271","152","2843874","2841351","973","107811","107717","49","19976482","20249031","2826","777913","777913","61","0","0","0","0","0","0","70819","72884","30","24335046","24254062","5669","0","0","0","0","0","0","1569292","1564854","105","359614","359079","90","16180040","0","14639952","2101101","3033046","3312566","662513","223311","2147222","314","0","63","0","0","0","63","1","0","0","3568602","10147","714228","405676","81135","3958","629135","0","0","0","0","0","0","0","0","0","0","18208554","3747274","3718242","743648","227269","2776357","3356752","53723","674037","281816","56364","8667","609006","0","0","0","0","0","0","0","0","0","0","2110355","46049","5467107","99772","158142","0","0","1","0","0","16180040","25280","71195"
"Волгоградская область","112452797","112349299","6553","1022402","1027236","20544718","920","24527","22656","475767","45","133280","126983","1814048","36","970","970","14832","3","0","0","0","0","9860187","9877988","98773498","1127","48154","47363","520998","16","4","76459662","76381479","381912936","5139","0","0","0","0","0","1865092","1856224","11137342","148","0","0","0","0","-2","0","0","0","212134","212134","1060970","44","18506830","18492662","121527260","3367","3863439","3850207","1399","22544","22544","9","4319554","4303600","2253","77616","77616","508","0","0","0","155","155","10","138","138","3","553","553","4","0","0","0","90256474","90268875","5715","64740081","64743050","5424","3116879","3127322","162","269445","269683","91","3861870","3874257","1175","211621","211621","40","17995747","17982112","3371","58693","58693","68","0","0","0","0","0","0","127898","125178","29","29454307","29333976","6777","0","0","0","0","0","0","7279733","7274455","82","1351683","1348902","59","20468761","0","22744938","2902981","4694133","7018269","1403654","656540","2633939","0","0","0","0","0","0","0","0","0","0","4078639","219588","826707","1120649","224129","5241","597337","0","0","0","0","0","0","0","0","0","0","26823577","5520840","8138918","1627783","661781","3231276","2514189","181286","511902","199990","39998","1014","470890","0","0","0","0","0","0","0","0","0","0","221468","8035","2735657","189321","0","0","0","0","0","0","20468761","8898","125070"
"Вологодская область","138577792","138334221","6159","900928","895910","17922382","821","16466","15879","333459","42","122144","102292","1461317","31","6","6","88","1","0","0","0","0","5887237","5884493","58844934","642","2738","2738","30122","6","0","99072560","98946315","494702885","5176","0","0","0","0","0","843088","842625","5055750","95","211","211","4215","2","770","770","15404","1","1009208","1009208","5046195","60","24278597","24199665","148377884","2520","3714192","3699944","1411","2044","2044","2","6444818","6435086","2213","82604","82373","271","0","0","0","77","77","4","84","84","3","2597","2425","7","3","3","1","131238626","131053556","5506","101825234","101771312","5286","2099158","2099622","109","539795","540203","77","3638065","3631337","1198","1004696","1004696","56","22079064","21953818","2592","52613","52568","56","0","0","0","226","0","0","110141","110270","23","19984502","19872388","6220","0","0","0","0","0","0","12682003","12610042","98","4982509","4982027","77","149429066","0","15630205","2799844","3266033","2033524","406704","215247","2644082","745","3441","321","2132","426","0","-105","2","4","0","26242524","64806","5251746","17191286","3438257","26694","1786795","0","0","0","0","0","0","0","0","0","0","41872729","8517779","19224810","3844961","241941","4430877","5444240","4130","1089055","151621","30325","345","1058385","1470","0","294","1393","279","0","15","4","0","0","385445","0","5829685","4130","10179","0","0","3","0","0","149429066","36797","107342"
"Воронежская область","234334047","234228135","13684","1950127","1944717","38898376","1609","23779","22269","467518","47","334674","334678","4781172","88","55","55","848","3","0","0","0","0","34208718","34201641","342015443","2027","365","863","9498","3","4","138916917","138762627","693813661","11416","5","0","0","0","0","1027210","1059925","6359549","193","0","0","0","0","0","0","0","0","114928","114825","574120","80","43618288","43655218","293433503","6646","13139419","13131162","3205","4704","4746","6","14138968","14131298","4879","100561","100482","373","0","0","0","774","769","7","7811","7811","15","1584","1584","8","0","0","0","202636745","202655553","12292","140370282","140250536","11781","3167013","3163637","367","905626","849351","304","12806012","12809875","2839","72698","72596","76","45239916","45380883","6714","100976","100972","93","0","0","0","0","0","0","331807","331097","36","37305777","37183499","13703","0","0","0","0","0","0","5799716","5801557","110","792590","792582","151","27016034","0","48668861","5666274","10017087","8503901","1700782","855059","7461246","0","0","0","0","0","0","0","0","0","0","62170608","283720","12448307","47985101","9597021","1605","2849681","0","0","0","0","0","0","0","0","0","0","110839469","22465394","56489002","11297803","856664","10310927","4728888","376605","964607","20880","4176","1542","958889","0","0","0","0","0","0","0","0","0","0","1394106","59208","6122994","435813","0","0","0","0","0","0","27016034","53616","330429"
"Ивановская область","68932756","68839928","5918","1484952","1426898","28542164","1152","21292","21292","447130","41","366073","326574","4649486","76","3039","3039","46452","3","0","0","0","0","2580124","2579387","25793367","597","7030","7030","77334","3","43","52044727","51984044","259917531","4579","0","0","0","0","0","109878","111144","666866","105","4054","2247","11234","1","0","0","0","0","58416","58416","294114","23","8624063","8683579","54147851","2387","2107967","2114419","1000","1332461","1332337","2","3633141","3638478","1679","39320","38486","135","0","0","0","359","359","4","2837","1365","2","2691","1628","6","0","0","0","55305141","55342268","5106","37846113","37942570","4870","4636818","4632789","315","343425","343710","116","1886444","1886036","851","58274","58274","20","10502749","10459125","2433","20889","19763","32","0","0","0","1508","829","2","2958801","2958748","15","12015914","11922525","5961","0","0","0","0","0","0","1279081","1317195","40","321435","329555","53","18990198","0","8853825","1893885","1865463","1573445","314689","166202","1384572","0","0","0","0","0","0","0","0","0","0","11692818","70461","2342087","170656","34131","17984","2289972","0","0","0","0","0","0","0","0","0","0","20546643","4207550","1744101","348820","184186","3674544","675492","18611","136028","10512","2102","2231","131695","13530","0","2706","54","11","303","2392","2","0","0","172568","57","848060","18668","1250","728","0","2","2","0","18990198","14871","2956945"
"Иркутская область","226854742","226779658","9600","1899603","1889207","37784133","1674","44181","40252","845290","53","209281","196343","2804897","66","0","0","0","0","0","0","0","0","7393773","7386710","73867094","1084","8277","8245","90696","12","1","161447274","161500390","807501945","7634","0","0","0","0","0","371451","370259","2221555","130","0","0","0","0","0","0","0","0","1569452","1569218","7846091","84","42212337","42282083","304413782","4157","11125776","10971852","2056","109","109","1","11699113","11536951","3477","110222","109929","583","25","25","1","779","779","6","1546","1546","6","21371","2347","5","1","0","0","193339625","193429937","8265","134703012","134740691","7812","4745270","4750194","299","114530","114530","68","12702853","12669716","1752","1298476","1298242","82","39686944","39768131","4275","88538","88432","103","1","1","1","21","0","0","9084058","9077835","103","50011395","49794164","9753","0","0","0","0","0","0","25412972","25392054","265","5634538","5639911","85","201522763","0","36456478","2964111","7439502","6708368","1341673","318483","5779346","0","0","0","0","0","0","0","0","0","0","56240509","100749","11253139","2424904","484980","5473","10762686","0","0","0","0","0","0","0","0","0","0","92696987","18692641","9133272","1826653","323956","16542032","1853424","244295","382899","48130","9626","1578","371695","0","0","0","0","0","0","0","0","0","0","203288","11427","2056712","255722","0","0","0","0","0","0","201522763","347452","9050796"
"Калининградская область","131862492","131775217","5559","2179758","2175682","43785820","1854","63314","62290","1308089","84","402605","402634","5751921","132","9326","9251","141401","7","0","0","0","0","16733408","16734768","167347689","652","8249","8249","90743","9","-1","73478991","73472040","367353292","3397","0","0","0","0","0","338662","322826","1937705","102","684","684","15134","2","0","0","0","0","90739","90739","458350","33","32741956","32697372","215741691","2626","5361411","5348409","714","382","382","4","5747135","5731017","1249","162342","162304","184","0","0","0","171","167","6","5653","5653","13","1523","1523","9","0","0","0","101941908","101838195","4377","65148055","65098296","3861","3540316","3542325","293","903730","901562","155","3920637","3929380","634","89400","89400","30","28149169","28089525","2560","97239","97236","61","7","7","1","462","462","2","2868004","2865063","111","35349877","35434034","5440","0","0","0","0","0","0","8153623","8168862","220","877816","883168","49","47542385","0","29836030","4309460","6182678","5234420","1046883","438638","4697157","0","8127","406","0","0","453","-47","0","2","0","83053055","139750","16617598","9204871","1840974","141607","14635017","0","0","0","0","0","0","0","0","0","0","112889085","22800276","14439291","2887857","580245","19332174","7906926","63833","1584577","5431829","1086366","5458","492753","71866","610","14404","63753","12751","0","1653","9","5","0","6281022","63964","14187948","127797","41455","0","0","2","0","0","47542385","189073","2864350"
"Калужская область","189607414","189237891","5649","831497","829759","16595175","724","13862","13862","291112","36","152343","152343","2176330","34","103","103","1569","3","0","0","0","0","12991535","12988961","129889611","489","62","62","679","3","9","115093713","114810458","574052288","4727","0","0","0","0","0","1827259","1826713","10960208","87","0","0","0","0","0","0","0","0","59030","58591","302092","39","48381833","48337997","294328908","3000","9130427","9092669","1372","3489","3489","3","10256166","10219033","2043","129195","128862","240","0","0","0","295","295","8","5361","5361","11","11090","6162","15","0","0","0","160975917","160728929","4952","95516324","95289863","4682","12807054","12836146","297","893651","888800","183","8892225","8869630","1133","56352","55913","35","42695520","42673784","3028","114792","114792","96","0","0","0","3327","2309","1","213803","213805","23","32732944","32649580","5655","0","0","0","0","0","0","4186509","4202577","106","690727","688711","93","19543724","0","26059843","1745037","5299219","4472224","894445","519389","3885385","0","0","0","0","0","0","0","0","0","0","693272091","16087","138655223","670440649","134088130","70338","4496755","0","0","0","0","0","0","0","0","0","0","719331934","143954442","674912873","134982575","589727","8382140","9759106","62206","1954931","4749236","949847","577","1004507","97989","0","19598","0","0","0","19598","1","0","0","1737803","11865","11496909","74071","9519","0","0","2","0","0","19543724","31945","212987"
"Камчатский край","29558709","29541511","1494","702555","697980","13959473","531","2781","2520","52926","4","88944","88583","1265466","23","0","0","0","0","0","0","0","0","4383209","4373128","43731285","376","236","236","2591","3","0","18139605","18133369","90665398","873","0","0","0","0","0","1480","2884","17305","15","13400","13400","66998","1","0","0","0","0","411794","411794","2070257","29","3912333","3919117","29085954","532","1807564","1805733","179","808","1318","2","1915774","1911901","357","29163","29182","57","0","0","0","0","0","0","18","18","1","0","0","0","0","0","0","26222805","26209393","1117","18790145","18779996","1001","618214","618214","61","6211","6211","4","1602955","1602732","169","409564","409564","26","4767910","4764870","529","27806","27806","30","0","0","0","0","0","0","554295","541108","21","7904122","7897390","1459","0","0","0","0","0","0","5060961","5065997","85","896621","896621","36","63478550","0","2472850","706743","529907","497896","99580","30339","399988","0","0","0","0","0","0","0","0","0","0","3113383","513","622702","1381","276","406","622020","0","0","0","0","0","0","0","0","0","0","5586233","1152609","499277","99856","30745","1022008","158842","0","31769","6525","1305","2198","28266","0","0","0","0","0","0","0","0","0","0","3020017","0","3178859","0","0","0","0","0","0","0","63478550","178459","541107"
"Кемеровская область - Кузбасс","206992901","207046039","7555","1265113","1260837","25217439","1169","25086","26007","546143","36","105704","105704","1510055","38","0","0","0","0","0","0","0","0","4876865","4969267","49692659","730","21282","21282","234102","3","1","149958865","149945861","749719951","6155","0","0","0","0","0","3201193","3192909","19157455","161","0","0","0","0","0","0","0","0","768394","768429","3842550","106","33235724","33247859","203629572","3159","12069929","12042288","1404","229272","195141","5","13533817","13507211","2458","93953","93914","355","0","0","0","119","119","3","5994","5994","4","18782","20977","7","0","0","0","185323682","185316567","6435","141418153","141524910","6117","3059497","3059631","237","553298","553468","83","14913195","14827386","1207","767403","767438","101","24545132","24548374","3201","35356","35356","85","0","0","0","7943","7943","2","12146616","12128926","66","34176925","34253363","7526","0","0","0","0","0","0","24527483","24524318","157","2450834","2454161","111","153401049","0","28943875","3713446","5974447","6348682","1269737","593291","4111419","0","0","0","0","0","0","0","0","0","0","45644026","19448","9129778","19657190","3931439","89752","5108587","0","0","0","0","0","0","0","0","0","0","74587901","15104225","26005872","5201176","683043","9220006","16415484","22505","3284222","2438078","487616","1016","2795590","0","0","0","0","0","0","0","0","0","0","260559","3327","16676043","25832","0","0","0","0","0","0","153401049","27819","12117908"
